<Header file>
"software";"created";"content";"1";
"(aixmParser v2.26.4) ";"2021-06-25T14:09:58.320220";"airspacesCatalog";{"srcAixmFile": "../AIXM4.5_all_FR_OM_2021-06-17.xml", "srcAixmOrigin": "Sia-France", "srcAixmVersion": "4.5", "srcAixmCreated": "2021-05-06T14:48:09.497+02:00", "srcAixmEffective": "2021-06-17T00:00:00.000+02:00"};

<Content>
"zoneType";"groupZone";"vfrZone";"vfrZoneExt";"freeFlightZone";"freeFlightZoneExt";"excludeAirspaceNotCoord";"excludeAirspaceNotFfArea";"geometryType";"excludeAirspaceByFilter";"excludeAirspaceByAlt";"excludeAirspaceByRef";"deltaExt";"potentialFilter4FreeFlightZone";"orgName";"keySrcFile";"GUId";"UId";"id";"srcClass";"srcType";"srcCodeActivity";"srcLocalType";"srcCodeMil";"srcCodeLocInd";"srcName";"class";"type";"codeActivity";"name";"nameV";"desc";"Mhz";"activationCode";"activationDesc";"timeScheduling";"declassifiable";"seeNOTAM";"exceptSAT";"exceptSUN";"exceptHOL";"groundEstimatedHeight";"lowerMin";"lower";"lowerM";"ordinalLowerMinM";"ordinalLowerM";"upperMax";"upper";"upperM";"ordinalUpperMaxM";"ordinalUpperM";"WarningValDistVerLower";"WarningValDistVerUpper";"lowerType";"lowerValue";"lowerUnit";"lowerTypeMnm";"lowerValueMnm";"lowerUnitMnm";"upperType";"upperValue";"upperUnit";"lowerTypeMax";"lowerValueMax";"lowerUnitMax";"use4cfd";
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1606169";"LF8102";"";"D-OTHER";;"AER";;;"8102";"Q";"AER";;"8102";"AER 8102 (SeeNotam)";"Radio controlled model flying. Upper limit elevation up to 2000ft AMSL (1100ft ASFC) announced by NOTAM.";;"HX";"SR-SS";;;"True";;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092773";"LF8112";"";"D-OTHER";;"AER";;;"8112";"Q";"AER";;"8112";"AER 8112 Upper(1500FT AMSL-700FT AGL)";"Radio controlled model flying.";;"HJ";"SAM, DIM, JF/SAT, SUN, HOL: ETE/SUM 1300-SS, HIV/WIN 1400-SS";;;;;;;;;"SFC";"0";;;"700FT AGL";"1500FT AMSL";"457";"213";;;;"HEI";"0";"FT";;;;"ALT";"1500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092757";"LF8110";"";"D-OTHER";;"AER";;;"8110";"Q";"AER";;"8110";"AER 8110 Upper(2000FT AMSL-1000FT AGL)";"Radio controlled model flying. Ceiling limited to 500 ft ASFC when LF-R 45 S7 area active.";;"HJ";"Hors activation LF-R 45 D / Outside LF-R 45 D activation. 0800-1800 (during daylight hours only) ETE/SUM: - 1 HR";;;;;;;;;"SFC";"0";;;"1000FT AGL";"2000FT AMSL";"609";"304";;;;"HEI";"0";"FT";;;;"ALT";"2000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092750";"LF8109";"";"D-OTHER";;"AER";;;"8109";"Q";"AER";;"8109";"AER 8109 Upper(2900FT AMSL-1700FT AGL)";"Radio controlled model flying (slope flight).";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1700FT AGL";"2900FT AMSL";"883";"518";;;;"HEI";"0";"FT";;;;"ALT";"2900";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1565621";"LF8200";"";"D-OTHER";;"AER";;;"8200";"Q";"AER";;"8200";"AER 8200";"Radio controlled model flying.";;"HX";"ETE/SUM: 0700-SS HIV/WIN: 0800-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092943";"LF8111";"";"D-OTHER";;"AER";;;"8111";"Q";"AER";;"8111";"AER 8111";"Radio controlled model flying (slope flight).";;"HJ";"Hors activation LF-R 45 C / Outside LF-R 45 C activation. During daylight hours only. 1000-1800 (ETE/SUM: - 1 HR)";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25091580";"LFSTMZ001";"E";"RAS";;"TMZ";;;"SARREBRUCK";"TMZ";"TMZ";;"SARREBRUCK";"TMZ SARREBRUCK";"0500-2130 SUM: - 1HR Excluding the French part of SARREBRUCK CTR.";;;;;;;;;;;;"2500FT AMSL";"762";;;;"FL065";"1981";;;;;"ALT";"2500";"FT";;;;"STD";"65";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"17688202";"LFV253PJE";"";"D-OTHER";;"PJE";;;"253";"Q";"PJE";"PARACHUTE";"Saut/Jump 253";"PJE Saut/Jump 253 (PARACHUTE / SeeNotam)";"Parachute jumping activity according to protocol, announced by NOTAM (request by ESCA VILLACOUBLAY). Users' information on DE GAULLE APP, ORLY APP, VILLA APP and VILLA TWR. Activity reserved for signatory users to the protocol. Upper limit 5000 ft when LF-R 3111 A active. Upper limit FL 090 when LF-R 3111 A and B active.";;"HJ";"SR-SS";;;"True";;;;;;"SFC";"0";;;;"FL090";"2743";;;;;"HEI";"0";"FT";;;;"STD";"90";"FL";;;;;
"Airspace Zone";"False";"False";"True";"False";"True";;;;;"True";;;"True";;;;"1561389";"LFR131";"";"R";;;;;"131";"R";"R";;"131";"R 131";"Administrator: LYON APP. GAT IFR / OAT I and T: avoidance mandatory during activity. GAT/VFR and OAT/V: entry authorised Constant listening watch mandatory LYON INFO 135.525 Actual activity on LYON INFO 135.525.";;"HX";"Possible activation SR - SS According to protocol.";;;;;;;;;"FL115";"3505";;;;"FL145";"4419";;;;;"STD";"115";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1561069";"LFV6465AFP";"";"D-OTHER";;"VOL";;;"6465";"Q";"VOL";;"6465";"VOL 6465";"Activity reserved for pilots authorized by the activity manager. Activity known on SEINE INFO. Activity will be interrupted in case of interfering IFR traffic.";;"HX";"SUM: WED, SAT, SUN: 1500 - SS WIN: WED, SAT, SUN: 1600 - SS";;;;;;;"[0, 0, 0, 0]";;"1500FT AGL";"457";;"457";;"FL050";"1524";;;;;"HEI";"1500";"FT";;;;"STD";"50";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092937";"LFV6497AFP";"";"D-OTHER";;"VOL";;;"6497";"Q";"VOL";;"6497";"VOL 6497";"Activity reserved to pilots authorised by AD operator.";;"HJ";"During daylight hours only. 0900-1100, 1300-1800 (SUM -1 HR).";;;;;;;"[0, 0, 0, 0]";;"500FT AGL";"152";;"152";;"FL055";"1676";;;;;"HEI";"500";"FT";;;;"STD";"55";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1566589";"LFV6153AFP";"";"D-OTHER";;"VOL";;;"6153";"Q";"VOL";;"6153";"VOL 6153";"Activity according to protocol, AVBL to pilots members of Frontières Lorraines club and those authorised by AD operator. Users' information on 123.500.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"1500FT AGL";"457";;"457";;"FL050";"1524";;;;;"HEI";"1500";"FT";;;;"STD";"50";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1563865";"LFV6141AFP";"";"D-OTHER";;"VOL";;;"6141";"Q";"VOL";;"6141";"VOL 6141 Upper(5300FT AMSL-5000FT AGL)";"Activity reserved for pilots authorized by AD operator.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"1700FT AGL";"518";;"518";"5000FT AGL";"5300FT AMSL";"1615";"1524";;;;"HEI";"1700";"FT";;;;"ALT";"5300";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562439";"LFR88";"";"R";;;;;"88";"R";"R";;"88";"R 88";"Administrator: NIL. GAT/IFR, OAT I/T: Avoidance mandatory. CAG/VFR and CAM V: Entry without restrictions.";;"H24";;;;;;;;;;"SFC";"0";;;;"1300FT AMSL";"396";;;;;"HEI";"0";"FT";;;;"ALT";"1300";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"1561277";"LFML2";"D";"TMA";;;;;"PROVENCE 2";"D";"TMA";;"PROVENCE 2";"TMA PROVENCE 2";"Airspace defined except for the part interfering with CTA 1 SALON and LF-R 276 (Patrouille de France) areas when active. Downgraded to E as per protocol, announced on PROVENCE ATIS.";;"H24";;;;;;;;;;"2500FT AMSL";"762";;;;"4500FT AMSL";"1371";;;;;"ALT";"2500";"FT";;;;"ALT";"4500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"1613220";"LFML9.1";"D";"TMA";;;;;"PROVENCE 9.1";"D";"TMA";;"PROVENCE 9.1";"TMA PROVENCE 9.1";"Airspace defined except CTA 3 SALON and LF-R 276 PATROUILLE DE FRANCE when active. Downgrading to class E following protocol announced on PROVENCE ATIS.";;"H24";;;;;;;;;;"4500FT AMSL";"1371";;;;"FL065";"1981";;;;;"ALT";"4500";"FT";;;;"STD";"65";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";"FRANCE";;;"1561247";"LFML8";"D";"TMA";;;;;"PROVENCE 8";"D";"TMA";;"PROVENCE 8";"TMA PROVENCE 8";"Airspace defined except TMA PROVENCE parts 9.1, 9.2, 9.3 and CTA 3 SALON when active. (1) In accordance with delegation of service (see AIP part AD2 LFML ATS).";;"H24";;;;;;;;;;"4500FT AMSL";"1371";;;;"FL195";"5943";;;;;"ALT";"4500";"FT";;;;"STD";"195";"FL";;;;;
"Airspace Zone";"False";"True";"False";"False";"False";;;;"True";;;;;"FRANCE";;;"1561287";"LFML14.20";"E";"TMA";;;;;"PROVENCE 14.20";"E";"TMA";;"PROVENCE 14.20";"TMA PROVENCE 14.20 Lower(2000FT AGL-2500FT AMSL)";"Airspace defined except parts interfering with LF-R 71 B, C SALON or CTA 2 SALON, when active. Lower limit: whichever is higher.";;"H24";;;;;;;;;"2000FT AGL";"2500FT AMSL";"762";"609";;;"FL115";"3505";;;;;"ALT";"2500";"FT";"HEI";"2000";"FT";"STD";"115";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1560917";"LFV6102AFP";"";"D-OTHER";;"VOL";;;"6102";"Q";"VOL";;"6102";"VOL 6102";"Activity reserved for gliders authorized by the activity manager. Users' information on SEINE INFO or PARIS INFO in case of SEINE INFO closure.";;"HX";"SAT, SUN and public HOL: SR-SS";;;;;;;;;"1500FT AMSL";"457";;;;"5000FT AMSL";"1524";;;;;"ALT";"1500";"FT";;;;"ALT";"5000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092289";"LFV6698AFP";"";"D-OTHER";;"VOL";;;"6698";"Q";"VOL";;"6698";"VOL 6698";"Activity reserved for pilots authorized according to protocol. Actual activity on: BISCAROSSE TWR: 118.950. AQUITAINE INFO: 120.575.";;"HJ";"SR-SS.";;;;;;;;;"1500FT AMSL";"457";;;;"4000FT AMSL";"1219";;;;;"ALT";"1500";"FT";;;;"ALT";"4000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1561841";"LFV6708AFP";"";"D-OTHER";;"VOL";;;"6708";"Q";"VOL";;"6708";"VOL 6708";"Actual activity on: CLERMONT APP 133.725 and RODEZ TWR 118.125.";;"HJ";"SR-SS";;;;;;;;;"3000FT AMSL";"914";;;;"6000FT AMSL";"1828";;;;;"ALT";"3000";"FT";;;;"ALT";"6000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1561839";"LFV6707AFP";"";"D-OTHER";;"VOL";;;"6707";"Q";"VOL";;"6707";"VOL 6707";"Actual activity on: CLERMONT APP 133.725 and RODEZ TWR 118.125.";;"HJ";"SR-SS";;;;;;;;;"3000FT AMSL";"914";;;;"6000FT AMSL";"1828";;;;;"ALT";"3000";"FT";;;;"ALT";"6000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"21399095";"LFV6245AFP";"";"D-OTHER";;"VOL";;;"6245";"Q";"VOL";;"6245";"VOL 6245";"Activity reserved for pilots authorized by DSAC Ouest according to protocol. Users information on L'AIGLE SAINT-MICHEL A/A FREQ.";;"HO";"0900-1100, 1200-1730 (SUM: -1HR). De jour uniquement/Daytime only.";;;;;;;;;"2000FT AMSL";"609";;;;"4500FT AMSL";"1371";;;;;"ALT";"2000";"FT";;;;"ALT";"4500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1561079";"LFV6006AFP";"";"D-OTHER";;"VOL";;;"6006";"Q";"VOL";;"6006";"VOL 6006";"Activity reserved for pilots authorized according to protocol. Users' information on LILLE INFO.";;"HJ";"MON - SAT, except HOL: 0800-1800. SUM: - 1HR. De jour uniquement/Daytime only.";;;;;;"True";;;"1700FT AMSL";"518";;;;"FL055";"1676";;;;;"ALT";"1700";"FT";;;;"STD";"55";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1563805";"LFV6000AFP";"";"D-OTHER";;"VOL";;;"6000";"Q";"VOL";;"6000";"VOL 6000";"Activity reserved for pilots authorized according to protocol. Users' information on MARCQ A/A or LILLE INFO.";;"HX";"MON - SAT, except HOL: 0800-1800. SUM: -1HR. De jour uniquement/Daytime only.";;;;;;"True";;;"1700FT AMSL";"518";;;;"FL055";"1676";;;;;"ALT";"1700";"FT";;;;"STD";"55";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1563777";"LFV6030AFP";"";"D-OTHER";;"VOL";;;"6030";"Q";"VOL";;"6030";"VOL 6030";"Activity reserved for pilots authorised according to protocol.";;"HX";"0900-1600 SUM: - 1HR.";;;;;;;;;"1700FT AMSL";"518";;;;"FL045";"1371";;;;;"ALT";"1700";"FT";;;;"STD";"45";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1563773";"LFV6020AFP";"";"D-OTHER";;"VOL";;;"6020";"Q";"VOL";;"6020";"VOL 6020";"Activity reserved for pilots authorised according to protocol.";;"HJ";"SR-SS";;;;;;;;;"1700FT AMSL";"518";;;;"3500FT AMSL";"1066";;;;;"ALT";"1700";"FT";;;;"ALT";"3500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092694";"LFV6507AFP";"";"D-OTHER";;"VOL";;;"6507";"Q";"VOL";;"6507";"VOL 6507";"Activity according to protocol, reserved for pilots authorised by DSAC Ouest, only during CHOLET ATS SKED. Users information: NANTES INFO / CHOLET AFIS.";;"HX";"MON-SAT: 0530-1000, 1130-1700 De jour uniquement/Daytime only.";;;;;;;;;"2200FT AMSL";"670";;;;"FL050";"1524";;;;;"ALT";"2200";"FT";;;;"STD";"50";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1564243";"LFV6807AFP";"";"D-OTHER";;"VOL";;;"6807";"Q";"VOL";;"6807";"VOL 6807";"With PN from GENEVA INFO, 126.350 MHz (+41 22 747 13 92). Transponder mandatory. Permanent radio listening watch on GENEVA INFO: 126.350 MHz.";;"HX";"MON-FRI 0800-1100, 1300-1830. SAT 0900-1100, 1400-1800 SUN, public HOL: 0900-1100. SUM: -1HR.";;;;;;;;;"3300FT AMSL";"1005";;;;"FL055";"1676";;;;;"ALT";"3300";"FT";;;;"STD";"55";"FL";;;;;
"Airspace Zone";"False";"False";"True";"False";"True";;;;;"True";;;"True";;;;"1564281";"LFR173A";"";"R";;;;;"173 A";"R";"R";;"173 A";"R 173 A";"Except for parts interfering with LF- R 138T when active. Administrator: NICE APP (< FL175). MARSEILLE ACC (> FL175 GAT IFR/OAT I and T: avoidance mandatory throughout activity. GAT VFR: -Gliders: entry authorised according to protocol -Other ACFT: entry after mandatory radio contact with MARSEILLE INFO 120.550 (> FL175) or NICE INFO 120.850 (< FL175). -Mandatory radio listening watch. OAT V: entry after radio contact with MARSEILLE INFO 120.550 (> FL175) or NICE INFO 120.850 (< FL175). - Mandatory radio listening watch Services provided: Flight Information and alerting services Activity known on: MARSEILLE ACC/FIC NICE INFO.";;"HX";"Activable de SR à SS selon protocole. \\Activation from SR to SS according to protocol.";;;;;;;;;"FL115";"3505";;;;"FL195";"5943";;;;;"STD";"115";"FL";;;;"STD";"195";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;"FRANCE";;;"1565513";"15868";"";"D-OTHER";;"SIV";;;"CLERMONT 8";"SIV";"SIV";;"CLERMONT 8";"CLERMONT 8";;;"H24";;;;;;;;;;"SFC";"0";;;;"FL115";"3505";;;;;"HEI";"0";"FT";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;"FRANCE";;;"1565499";"15867";"";"D-OTHER";;"SIV";;;"CLERMONT 7";"SIV";"SIV";;"CLERMONT 7";"CLERMONT 7";;;"H24";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1564959";"50016";"";"D-OTHER";;"SIV";;;"PROVENCE 6";"SIV";"SIV";;"PROVENCE 6";"PROVENCE 6";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"FL115";"3505";;;;"FL145";"4419";;;;;"STD";"115";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";;;;"1562893";"LFV412PJE";"";"D-OTHER";;"PJE";;;"412";"Q";"PJE";"PARACHUTE";"Saut/Jump 412";"PJE Saut/Jump 412 (PARACHUTE)";"Actual activity known on: - PROVENCE INFO 134.800 MHz";;"HX";"SAT, SUN and public HOL: HJ except if LF-R55 C or D active.";;;;;;;;;"SFC";"0";;;;"FL135";"4114";;;;;"HEI";"0";"FT";;;;"STD";"135";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";;;;"1562919";"LFV402PJE";"";"D-OTHER";;"PJE";;;"402";"Q";"PJE";"PARACHUTE";"Saut/Jump 402";"PJE Saut/Jump 402 (PARACHUTE / SeeNotam)";"Actual activity on ORANGE APP, PROVENCE INFO on 132.300 MHz and AVIGNON TWR. Other times and ABV FL135 announced by NOTAM.";;"HJ";"SR-SS.";;;"True";;;;;;"SFC";"0";;;;"FL135";"4114";;;;;"HEI";"0";"FT";;;;"STD";"135";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";;;;"1561995";"LFV438PJE";"";"D-OTHER";;"PJE";;;"438";"Q";"PJE";"PARACHUTE";"Saut/Jump 438";"PJE Saut/Jump 438 (PARACHUTE / SeeNotam)";"Other SKED and levels ABV FL 130 announced by NOTAM. Actual activity on PROVENCE APP/INFO 132.300 MHz. Activity reserved for users authorized by DSAC Centre-Est.";;"HX";"SR-SS.";;;"True";;;;;;"SFC";"0";;;;"FL130";"3962";;;;;"HEI";"0";"FT";;;;"STD";"130";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1564149";"LFV6925AFP";"";"D-OTHER";;"VOL";;;"6925";"Q";"VOL";;"6925";"VOL 6925";"With Provence INFO 132.300 MHz authorization if Orange not active. Activity on PROVENCE INFO 132.300 MHz. AVIGNON TWR 122.600 MHz and ORANGE APP (if active).";;"HX";"SR to SS";;;;;;;;;"1500FT AMSL";"457";;;;"4003FT AMSL";"1220";;;;;"ALT";"1500";"FT";;;;"ALT";"4003";"FT";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1564957";"50015";"";"D-OTHER";;"SIV";;;"PROVENCE 5";"SIV";"SIV";;"PROVENCE 5";"PROVENCE 5";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"FL095";"2895";;;;"FL145";"4419";;;;;"STD";"95";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1565383";"50014";"";"D-OTHER";;"SIV";;;"PROVENCE 4";"SIV";"SIV";;"PROVENCE 4";"PROVENCE 4";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"25090824";"50017";"";"D-OTHER";;"SIV";;;"PROVENCE 7";"SIV";"SIV";;"PROVENCE 7";"PROVENCE 7";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1565337";"50011";"";"D-OTHER";;"SIV";;;"PROVENCE 1";"SIV";"SIV";;"PROVENCE 1";"PROVENCE 1";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"25090522";"15934.1";"";"D-OTHER";;"SIV";;;"MONTPELLIER 4.1";"SIV";"SIV";;"MONTPELLIER 4.1";"MONTPELLIER 4.1";"Excluding RHÔNE CTA when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL075";"2286";;;;;"HEI";"0";"FT";;;;"STD";"075";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1565389";"50012";"";"D-OTHER";;"SIV";;;"PROVENCE 2";"SIV";"SIV";;"PROVENCE 2";"PROVENCE 2";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"25090842";"50018";"";"D-OTHER";;"SIV";;;"PROVENCE 8";"SIV";"SIV";;"PROVENCE 8";"PROVENCE 8";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"FL075";"2286";;;;"FL145";"4419";;;;;"STD";"075";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"1564971";"15934";"";"D-OTHER";;"SIV";;;"MONTPELLIER 4";"SIV";"SIV";;"MONTPELLIER 4";"MONTPELLIER 4";"Excluding RHÔNE CTA when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL145";"4419";;;;;"HEI";"0";"FT";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";;"False";"False";;;;"True";;;;;;;;"25090742";"50013";"";"D-OTHER";;"SIV";;;"PROVENCE 3";"SIV";"SIV";;"PROVENCE 3";"PROVENCE 3";"Defined excluding MIL airspace when active.";;"HX";;;;;;;;;;"SFC";"0";;;;"FL115";"3505";;;;;"HEI";"0";"FT";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25090922";"LFSRMZPE";"G";"RAS";;"RMZ";;;"MEAUX";"RMZ";"RMZ";;"MEAUX";"RMZ MEAUX";"MEAUX TWR SKED";;;;;;;;;;;;"SFC";"0";;;;"1500FT AMSL";"457";;;;;"HEI";"0";"FT";;;;"ALT";"1500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25090955";"LFSRMZPL";"G";"RAS";;"RMZ";;;"LOGNES EMERAINVILLE";"RMZ";"RMZ";;"LOGNES EMERAINVILLE";"RMZ LOGNES EMERAINVILLE";"LOGNES TWR SKED";;;;;;;;;;;;"SFC";"0";;;;"1500FT AMSL";"457";;;;;"HEI";"0";"FT";;;;"ALT";"1500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25090947";"LFSRMZOX";"G";"RAS";;"RMZ";;;"ETAMPES";"RMZ";"RMZ";;"ETAMPES";"RMZ ETAMPES";"ETAMPES TWR SKED";;;;;;;;;;;;"SFC";"0";;;;"2000FT AMSL";"609";;;;;"HEI";"0";"FT";;;;"ALT";"2000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25090937";"LFSRMZPX";"G";"RAS";;"RMZ";;;"CHAVENAY VILLEPREUX";"RMZ";"RMZ";;"CHAVENAY VILLEPREUX";"RMZ CHAVENAY VILLEPREUX";"Except for TMA 2 Paris. CHAVENAY TWR SKED";;;;;;;;;;;;"SFC";"0";;;;"2500FT AMSL";"762";;;;;"HEI";"0";"FT";;;;"ALT";"2500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25090447";"LFR333";"";"R";;;;;"333";"R";"R";;"333";"R 333";"Administrator: Cluster « Drones Paris Région ». TEL: 07.88.19.72.71.  Activity known on ORLY APP and PARIS INFO.  avoidance mandatory except for: - aircraft operating assistance, rescue or public safety missions, when area bypassing is not possible after phone contact with administrator - flights related to model ACFT activity NR8360 (see AIP ENR 5.5) according protocol - authorized aircraft after contact with administrator.";;"HO";"MON-FRI Except HOL: SR-30 to SS+30";;;;;;"True";"[0, 0, 0, 0]";;"SFC";"0";;;;"500FT AGL";"152";;"152";;;"HEI";"0";"FT";;;;"HEI";"500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562147";"LFV9230MOD";"";"D-OTHER";;"AER";;;"9230";"Q";"AER";;"9230";"AER 9230";"Radio controlled model flying";;"HX";"0800-2000 (SUM: -1HR) If RMZ MURET 1 active: upper limit 1500 ft ASFC If RMZ MURET 1 inactive: upper limit 500 ft ASFC";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"2150FT AMSL";"1500FT AGL";"457";;"457";;;"HEI";"0";"FT";;;;"HEI";"1500";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092593";"LFV8604MOD";"";"D-OTHER";;"AER";;;"8604";"Q";"AER";;"8604";"AER 8604 Upper(1400FT AMSL-1000FT AGL)";"Radio-controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;;;"SFC";"0";;;"1000FT AGL";"1400FT AMSL";"426";"304";;;;"HEI";"0";"FT";;;;"ALT";"1400";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"25092496";"LFV8606MOD";"";"D-OTHER";;"AER";;;"8606";"Q";"AER";;"8606";"AER 8606";"Radio-controlled model flying as per protocol.";;"HJ";"SR-SS";;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;;"170FT AGL";"51";;"51";;;"HEI";"0";"FT";;;;"HEI";"170";"FT";;;;;
